time	SWE(1)	SWE(2)	SWE(3)	SWE(4)	SWE(5)	SWE(6)	SWE(7)	SWE(8)	SWE(9)	SWE(10)	SWE(11)	SWE(12)	SWE(13)	SWE(14)	SWE(15)	SWE(16)	SWE(17)	SWE(18)	SWE(19)	SWE(20)	SWE(21)	SWE(22)	SWE(23)	SWE(24)	SWE(25)	SWE(26)	SWE(27)	SWE(28)	SWE(29)	SWE(30)	SWE(31)	SWE(32)	SWE(33)	SWE(34)	SWE(35)	SWE(36)	SWE(37)	SWE(38)	SWE(39)	SWE(40)	SWE(41)	SWE(42)	SWE(43)	SWE(44)	SWE(45)	SWE(46)	SWE(47)	SWE(48)
2022-04-24T01:00	0	0	0	0	0	0	0	1.636523	5.494026	0	0	5.374272	0	9.998294	9.376146	9.691922	6.933985	0	0	0	0	0	0	0	1.951889	10.01519	0	1.540482	0	0	0	0	5.364405	0	0	0	9.689354	0	0	0	0	0	0	0	0	0	5.4528	0
2022-04-24T02:00	0	0	0	0	0	0	0	1.710656	5.447812	0	0	5.328694	0	9.950637	9.32859	9.644303	6.886835	0	0	0	0	0	0	0	1.891384	9.9666	0	1.480783	0	0	0	0	5.318803	0	0	0	9.641735	0	0	0	0	0	0	0	0	0	5.406605	0
2022-04-24T03:00	0	0	0	0	0	0	0	1.566751	5.389943	0	0	5.271322	0	9.888922	9.266786	9.582525	6.826574	0	0	0	0	0	0	0	1.799405	9.905095	0	1.389766	0	0	0	0	5.261369	0	0	0	9.579957	0	0	0	0	0	0	0	0	0	5.348805	0
2022-04-24T04:00	0	0	0	0	0	0	0	1.393576	5.330318	0	0	5.21209	0	9.823521	9.20093	9.516859	6.763152	0	0	0	0	0	0	0	1.682928	9.840231	0	1.274375	0	0	0	0	5.202039	0	0	0	9.514293	0	0	0	0	0	0	0	0	0	5.289286	0
2022-04-24T05:00	0	0	0	0	0	0	0	1.228171	5.288938	0	0	5.17087	0	9.7787	9.155902	9.471912	6.719594	0	0	0	0	0	0	0	1.576224	9.795713	0	1.168772	0	0	0	0	5.160764	0	0	0	9.469346	0	0	0	0	0	0	0	0	0	5.247967	0
2022-04-24T06:00	0	0	0	0	0	0	0	1.079623	5.261112	0	0	5.143137	0	9.74899	9.126017	9.4421	6.690493	0	0	0	0	0	0	0	1.486933	9.766194	0	1.08057	0	0	0	0	5.133	0	0	0	9.439535	0	0	0	0	0	0	0	0	0	5.220176	0
2022-04-24T07:00	0	0	0	0	0	0	0	0	5.235606	0	0	5.117651	0	9.723641	9.100514	9.416669	6.664739	0	0	0	0	0	0	0	1.399268	9.740904	0	0	0	0	0	0	5.107493	0	0	0	9.414104	0	0	0	0	0	0	0	0	0	5.194679	0
2022-04-24T08:00	0	0	0	0	0	0	0	0	5.204064	0	0	5.086232	0	9.690256	9.06667	9.383034	6.631488	0	0	0	0	0	0	0	1.307324	9.707817	0	0	0	0	0	0	5.076023	0	0	0	9.380468	0	0	0	0	0	0	0	0	0	5.163186	0
2022-04-24T09:00	0	0	0	0	0	0	0	0	5.176292	0	0	5.058556	0	9.660399	9.036604	9.353054	6.602336	0	0	0	0	0	0	0	1.215611	9.678189	0	0	0	0	0	0	5.048313	0	0	0	9.350488	0	0	0	0	0	0	0	0	0	5.135451	0
2022-04-24T10:00	0	0	0	0	0	0	0	0	5.14745	0	0	5.030079	0	9.588323	8.950524	9.273342	6.552925	0	0	0	0	0	0	0	1.042378	9.627548	0	0	0	0	0	0	5.019663	0	0	0	9.270775	0	0	0	0	0	0	0	0	0	5.106749	0
2022-04-24T11:00	0	0	0	0	0	0	0	0	5.290031	0	0	5.172836	0	9.567696	8.886891	9.228773	6.619308	0	0	0	0	0	0	0	0	9.687963	0	0	0	0	0	0	5.162344	0	0	0	9.226207	0	0	0	0	0	0	0	0	0	5.249393	0
2022-04-24T12:00	0	0	0	0	0	0	0	0	5.636138	0	0	5.518347	0	9.512437	8.830116	9.172837	6.615327	0	0	0	0	0	0	0	0	9.67871	0	0	0	0	0	0	5.50805	0	0	0	9.170269	0	0	0	0	0	0	0	0	0	5.59517	0
2022-04-24T13:00	1.031803	1.035761	1.028892	1.028767	1.027005	1.044518	1.02708	0	6.178551	1.027135	1.027736	6.059352	1.073938	9.463542	8.74418	9.107619	6.639595	1.034546	1.043168	1.02918	0	0	1.038797	1.027529	0	9.696285	0	0	1.027	1.030036	1.028368	0	6.049558	1.039162	0	1.034096	9.104981	1.050186	0	1.087992	0	1.055398	1.029712	1.048759	1.039015	1.035581	6.13682	0
2022-04-24T14:00	0	0	0	0	0	0	0	1.268932	6.762773	0	0	6.641959	0	9.483682	8.436034	9.068451	6.914804	0	0	0	1.396989	0	0	0	0	9.94815	0	0	0	0	0	1.395614	6.632716	0	0	0	9.065815	0	0	0	0	0	0	0	0	0	6.720143	1.348205
2022-04-24T15:00	0	0	0	0	0	0	0	0	7.083774	0	0	6.961314	0	9.862821	8.765775	9.408972	7.395965	0	0	0	0	0	0	0	0	10.41432	0	0	0	0	0	0	6.952778	0	0	0	9.406303	0	0	0	0	0	0	0	0	0	7.040423	0
2022-04-24T16:00	1.123581	1.12664	1.121574	1.125584	1.120863	1.133849	1.1212	0	7.225431	1.120993	1.124012	7.102148	1.158923	10.1332	9.009372	9.658004	7.727361	1.125595	1.132686	1.121685	0	0	1.129036	1.123704	0	10.73819	0	0	1.123305	1.128355	1.125191	0	7.093961	1.129337	0	1.125223	9.655293	1.138644	0	1.170876	0	1.143061	1.121943	1.1374	1.129205	1.126397	7.181722	0
2022-04-24T17:00	1.04418	1.02363	0	0	0	1.023122	0	0	7.223949	0	0	7.099513	1.033974	10.35485	9.202623	9.856395	7.99277	1.023287	1.022737	0	0	0	1.022598	0	0	11.00238	0	0	0	0	0	0	7.09186	1.021747	0	1.022753	9.853653	1.024027	0	1.041651	0	1.025917	0	1.023626	1.022707	1.022668	7.179745	0
2022-04-24T18:00	0	0	0	0	0	0	0	1.021278	7.10673	0	0	6.981031	0	10.527	9.354115	10.01285	8.201512	0	0	0	1.062723	0	0	0	0	11.20755	0	0	0	0	0	1.062034	6.973949	0	0	0	10.01008	0	0	0	0	0	0	0	0	0	7.061999	1.045523
2022-04-24T19:00	0	0	0	0	0	0	0	0	5.195832	0	0	5.072652	0	10.24853	9.048817	9.715666	7.748454	0	0	0	0	0	0	0	0	10.75553	0	0	0	0	0	0	5.064376	0	0	0	9.71285	0	0	0	0	0	0	0	0	0	5.151998	0
2022-04-24T20:00	0	0	0	0	0	0	0	0	4.647824	0	0	4.523527	0	10.30463	9.092958	9.764036	7.64022	0	0	0	0	0	0	0	0	10.64394	0	0	0	0	0	0	4.515749	0	0	0	9.761197	0	0	0	0	0	0	0	0	0	4.603533	0
2022-04-24T21:00	0	0	0	0	0	0	0	0	4.072407	0	0	3.947271	0	10.1896	8.975249	9.647695	7.539984	0	0	0	0	0	0	0	0	10.54188	0	0	0	0	0	0	3.939865	0	0	0	9.644852	0	0	0	0	0	0	0	0	0	4.027768	0
2022-04-24T22:00	0	0	0	0	0	0	0	0	1.559923	0	0	1.437139	0	9.519984	8.295268	8.97328	6.884318	0	0	0	0	0	0	0	0	9.884263	0	0	0	0	0	0	1.428629	0	0	0	8.97041	0	0	0	0	0	0	0	0	0	1.516149	0
2022-04-24T23:00	0	0	0	0	0	0	0	0	1.160017	0	0	1.033934	0	9.552278	8.317626	8.998745	6.765589	0	0	0	0	0	0	0	0	9.764987	0	0	0	0	0	0	1.026924	0	0	0	8.995859	0	0	0	0	0	0	0	0	0	1.114979	0
2022-04-25T00:00	0	0	1.097173	1.086191	1.09232	0	1.091357	0	0	1.092161	1.08664	0	0	9.533516	8.455235	9.138811	6.769996	0	0	1.097745	0	0	0	1.086723	0	9.768333	0	0	1.08638	1.084617	1.085897	0	0	0	0	0	9.135913	0	0	0	0	0	1.099298	0	0	0	0	0
2022-04-25T01:00	1.231056	1.237156	1.166455	1.16536	1.164499	1.249187	1.16445	0	0	1.164565	1.164556	0	1.281904	9.664932	8.769225	9.454237	6.93039	1.235457	1.247538	1.16673	0	0	1.24195	1.164376	0	9.928203	0	0	1.163938	1.166385	1.165009	0	0	1.242603	0	1.235178	9.451332	1.256357	0	1.295865	0	1.262264	1.167273	1.254625	1.242181	1.237433	0	0
2022-04-25T02:00	0	0	0	0	0	0	0	1.222098	0	0	0	0	0	9.701254	8.995248	9.472652	6.989873	0	0	0	1.259473	0	0	0	1.300401	9.987302	0	1.111053	0	0	0	1.259324	0	0	0	0	9.469745	0	0	0	0	0	0	0	0	0	0	1.243318
2022-04-25T03:00	0	0	0	0	0	0	0	0	0	0	0	0	0	9.553791	8.836446	9.318584	6.851491	0	0	0	0	0	0	0	1.19474	9.848542	0	0	0	0	0	0	0	0	0	0	9.315671	0	0	0	0	0	0	0	0	0	0	0
2022-04-25T04:00	0	0	0	0	0	0	0	0	0	0	0	0	0	9.469604	8.746326	9.230927	6.664715	0	0	0	0	0	0	0	1.15109	9.662029	0	0	0	0	0	0	0	0	0	0	9.228009	0	0	0	0	0	0	0	0	0	0	0
2022-04-25T05:00	0	0	0	0	0	0	0	0	0	0	0	0	0	9.396181	8.665673	9.153221	6.415397	0	0	0	0	0	0	0	1.107669	9.59425	0	0	0	0	0	0	0	0	0	0	9.1503	0	0	0	0	0	0	0	0	0	0	0
2022-04-25T06:00	0	0	0	0	0	0	0	0	0	0	0	0	0	9.389194	8.649573	9.140763	6.415509	0	0	0	0	0	0	0	1.132493	9.594441	0	0	0	0	0	0	0	0	0	0	9.13784	0	0	0	0	0	0	0	0	0	0	0
2022-04-25T07:00	0	0	0	0	0	0	0	0	0	0	0	0	0	9.34716	8.605735	9.097654	6.374968	0	0	0	0	0	0	0	1.132931	9.553859	0	0	0	0	0	0	0	0	0	0	9.094731	0	0	0	0	0	0	0	0	0	0	0
2022-04-25T08:00	0	0	0	0	0	0	0	0	0	0	0	0	0	9.330432	8.587684	9.080085	6.359551	0	0	0	0	0	0	0	1.150697	9.538242	0	0	0	0	0	0	0	0	0	0	9.077162	0	0	0	0	0	0	0	0	0	0	0
2022-04-25T09:00	0	0	0	0	0	0	0	0	0	0	0	0	0	9.349789	8.602101	9.096382	6.383184	0	0	0	0	0	0	0	1.189865	9.561622	0	0	0	0	0	0	0	0	0	0	9.093461	0	0	0	0	0	0	0	0	0	0	0
2022-04-25T10:00	0	0	0	0	0	0	0	0	0	0	0	0	0	9.394505	8.638831	9.136203	6.434394	0	0	0	0	0	0	0	1.252065	9.612793	0	0	0	0	0	0	0	0	0	0	9.133283	0	0	0	0	0	0	0	0	0	0	0
2022-04-25T11:00	0	0	0	0	0	0	0	0	0	0	0	0	0	9.467355	8.703631	9.204101	6.513634	0	0	0	0	0	0	0	1.364789	9.692188	0	1.065668	0	0	0	0	0	0	0	0	9.201183	0	0	0	0	0	0	0	0	0	0	0
2022-04-25T12:00	0	0	0	0	0	0	0	0	0	0	0	0	0	9.359632	8.794196	9.320425	6.410361	0	0	0	0	1.030674	0	0	1.277825	9.589082	1.011022	0	0	0	0	0	0	0	0	0	9.317482	0	0	0	1.084882	0	0	0	0	0	0	0
2022-04-25T13:00	0	0	0	0	0	0	0	0	0	0	0	0	0	9.675181	9.002051	9.550834	6.785626	0	0	0	0	0	0	0	1.166563	9.96391	0	0	0	0	0	0	0	0	0	0	9.547842	0	0	0	0	0	0	0	0	0	0	0
2022-04-25T14:00	0	0	0	0	0	0	0	0	0	0	0	0	0	9.889222	9.140678	9.705325	7.041532	0	0	0	0	0	0	0	0	10.21408	0	0	0	0	0	0	0	0	0	0	9.702258	0	0	0	0	0	0	0	0	0	0	0
2022-04-25T15:00	0	0	0	0	0	0	0	0	0	0	0	0	0	9.986871	9.184337	9.759185	7.169456	0	0	0	0	0	0	0	0	10.30432	0	0	0	0	0	0	0	0	0	0	9.755967	0	0	0	0	0	0	0	0	0	0	0
2022-04-25T16:00	0	0	0	0	0	0	0	0	0	0	0	0	0	10.0299	9.188583	9.770822	7.23906	0	0	0	0	0	0	0	0	10.33891	0	0	0	0	0	0	0	0	0	0	9.767478	0	0	0	0	0	0	0	0	0	0	0
2022-04-25T17:00	0	0	0	0	0	0	0	0	0	0	0	0	0	10.08813	9.207543	9.797226	7.318143	0	0	0	0	0	0	0	0	10.41863	0	0	0	0	0	0	0	0	0	0	9.793778	0	0	1.003602	0	0	0	0	0	0	0	0
2022-04-25T18:00	0	0	0	0	0	0	0	0	0	0	0	0	1.007143	9.824386	8.908346	9.506778	7.077457	0	0	0	0	0	0	0	0	10.18316	0	0	0	0	0	0	0	0	0	0	9.503231	0	0	0	0	0	0	0	0	0	0	0
2022-04-25T19:00	0	0	0	0	0	0	0	0	0	0	0	0	0	9.81908	8.878432	9.482237	7.087159	0	0	0	0	0	0	0	0	10.17921	0	0	0	0	0	0	0	0	0	0	9.47862	0	0	0	0	1.000986	0	0	0	0	0	0
2022-04-25T20:00	0	0	0	0	0	1.005155	0	0	0	0	0	0	0	9.851336	8.892284	9.499759	7.1312	0	1.003304	0	0	0	0	0	0	10.22443	0	0	0	0	0	0	0	0	0	0	9.496091	1.013553	0	0	0	0	0	1.011577	0	0	0	0
2022-04-25T21:00	1.007974	1.015752	0	0	0	0	0	0	0	0	0	0	0	9.89317	8.919604	9.529932	7.182953	1.013693	0	1.000172	0	0	1.022051	0	0	10.26932	0	0	0	0	0	0	0	1.022955	0	1.013565	9.526224	0	0	0	0	0	1.003028	0	1.022289	1.016439	0	0
2022-04-25T22:00	0	0	1.021083	0	1.012185	0	1.010009	0	0	1.01173	0	0	0	9.942961	8.958549	9.570866	7.240887	0	0	0	0	0	0	0	0	10.32555	0	0	0	0	0	0	0	0	0	0	9.567128	0	0	0	0	0	0	0	0	0	0	0
2022-04-25T23:00	0	0	0	1.009865	0	0	0	0	0	0	1.011955	0	0	9.979436	8.986836	9.60065	7.283189	0	0	0	0	0	0	1.012363	0	10.36709	0	0	1.01211	1.004868	1.009611	0	0	0	0	0	9.596888	0	0	0	0	0	0	0	0	0	0	0
2022-04-26T00:00	0	0	0	0	0	0	0	0	0	0	0	0	0	9.982437	8.982828	9.598287	7.288468	0	0	0	1.000299	0	0	0	0	10.38178	0	0	0	0	0	1.000661	0	0	0	0	9.594505	0	0	0	0	0	0	0	0	0	0	0
2022-04-26T01:00	0	0	0	0	0	0	0	1.001828	0	0	0	0	0	9.95129	8.94497	9.562225	7.260796	0	0	0	0	0	0	0	0	10.35467	0	0	0	0	0	0	0	0	0	0	9.558425	0	0	0	0	0	0	0	0	0	0	1.017515
2022-04-26T02:00	0	0	0	0	0	0	0	0	1.004196	0	0	1.003308	0	9.910824	8.897788	9.517063	7.22414	0	0	0	0	0	0	0	0	10.32212	0	0	0	0	0	0	1.003528	0	0	0	9.513246	0	0	0	0	0	0	0	0	0	1.003539	0
2022-04-26T03:00	0	0	0	0	0	0	0	0	0	0	0	0	0	9.958196	8.939811	9.560645	7.203488	0	0	0	0	0	0	0	0	10.30048	0	0	0	0	0	0	0	0	0	0	9.556814	0	0	0	0	0	0	0	0	0	0	0
2022-04-26T04:00	0	0	0	0	0	0	0	0	0	0	0	0	0	10.16937	9.151909	9.773351	7.303396	0	0	0	0	0	0	0	0	10.39539	0	0	0	0	0	0	0	0	0	0	9.769512	0	0	0	0	0	0	0	0	0	0	0
2022-04-26T05:00	0	0	0	0	0	0	0	0	0	0	0	0	0	10.24909	9.38428	9.846692	7.387017	0	0	0	0	0	0	0	0	10.48506	0	0	0	0	0	0	0	0	0	0	9.842853	0	0	0	0	0	0	0	0	0	0	0
2022-04-26T06:00	0	0	0	0	0	0	0	0	0	0	0	0	1.031775	10.25822	9.382296	9.854413	6.88319	0	0	0	0	0	0	0	0	9.982093	0	0	0	0	0	0	0	0	0	0	9.85057	1.001465	0	1.047852	0	1.008636	0	0	0	0	0	0
2022-04-26T07:00	1.39522	1.406511	1.382586	1.349664	1.370284	1.428186	1.367326	1.31217	1.267946	1.369682	1.352328	1.266486	0	10.33627	9.447227	9.930506	6.290776	1.403552	1.425387	1.384009	1.334042	1.058173	1.415628	1.352858	1.434032	9.38994	1.037652	1.28566	1.352479	1.343227	1.349312	1.334438	1.266847	1.416925	0	1.403311	9.926662	0	0	0	1.115697	0	1.388076	1.437831	1.415994	1.407482	1.266842	1.323651
2022-04-26T08:00	0	0	0	0	0	0	0	0	0	0	0	0	0	8.808393	9.24929	9.74297	4.77094	0	0	0	0	0	0	0	1.366127	7.869858	0	0	0	0	0	0	0	0	0	0	9.739114	0	0	0	0	0	0	0	0	0	0	0
2022-04-26T09:00	0	0	0	0	0	0	0	0	0	0	0	0	1.319394	8.49073	9.414147	9.429896	4.455507	0	0	0	0	1.108373	0	0	1.702608	7.554832	1.10478	1.138713	0	0	0	0	0	0	0	0	9.426062	1.287733	0	1.336193	1.118352	1.295226	0	0	0	0	0	0
2022-04-26T10:00	1.368979	1.377648	1.35921	1.33391	1.349751	1.394367	1.347442	1.308472	1.283777	1.349267	1.335977	1.28232	0	8.556145	9.480245	9.50014	4.52223	1.375392	1.392225	1.360302	1.323096	1.613489	1.384744	1.336384	2.242682	7.62183	1.609241	1.649498	1.336152	1.329096	1.333678	1.323438	1.282808	1.385768	1.3429	1.375261	9.496329	0	1.084528	1.225397	1.625307	0	1.363491	1.401854	1.385013	1.378473	1.282897	1.316048
2022-04-26T11:00	0	0	0	0	0	0	0	0	0	0	0	0	1.331757	8.618688	9.546238	9.569984	4.585806	0	0	0	0	2.312869	0	0	2.995465	7.686096	2.306907	2.357283	0	0	0	0	0	0	1.93071	0	9.566203	1.305129	1.634082	0	2.327402	1.311439	0	0	0	0	0	0
2022-04-26T12:00	1.891582	1.900929	1.881037	1.854039	1.870875	1.919041	1.868391	1.828879	1.808948	1.870347	1.856226	1.807046	1.200511	8.987402	9.919996	9.947667	4.954319	1.898496	1.916731	1.882204	1.84318	3.481308	1.90864	1.85667	4.169698	8.05587	3.474918	3.529302	1.856429	1.849035	1.853809	1.843543	1.807682	1.90977	3.017144	1.898385	9.943924	1.180312	2.674833	1.785346	3.49698	1.185091	1.885667	1.927199	1.908931	1.901869	1.807892	1.836245
2022-04-26T13:00	2.34844	2.215904	2.169332	2.109	2.146155	2.262331	2.141634	2.065493	2.05922	2.145171	2.112496	2.050761	1.411317	9.379551	10.32124	10.35045	5.342227	2.211095	2.257573	2.171538	2.089814	4.881736	2.236336	2.113211	5.57144	8.445194	4.875268	4.930527	2.112848	2.102655	2.10864	2.090291	2.055979	2.238732	4.37561	2.211025	10.34675	1.390917	4.013176	2.180493	4.897609	1.395731	2.178268	2.284433	2.236892	2.217997	2.056645	2.07975
2022-04-26T14:00	3.445852	3.21658	3.15088	3.069078	3.118663	3.289007	3.113125	3.011593	3.027951	3.117458	3.071913	3.012937	2.261747	10.39267	11.34837	11.37537	6.347879	3.210286	3.282654	3.153669	3.042944	6.561361	3.251254	3.072708	7.248785	9.452663	6.555029	6.608639	3.072207	3.062035	3.068589	3.043259	3.019595	3.254421	6.035935	3.210177	11.3717	2.218374	5.661689	3.234499	6.576667	2.226324	3.162209	3.321824	3.251989	3.223898	3.020779	3.031305
2022-04-26T15:00	1.424321	1.428428	1.419788	1.409196	1.415565	1.436523	1.414562	1.40078	1.403367	1.415352	1.40992	1.401534	1.457276	6.317077	7.213415	7.270421	2.188425	1.427345	1.435474	1.420277	1.405411	6.320659	1.431844	1.410064	7.033919	5.428231	6.312375	6.384131	1.409967	1.407533	1.409074	1.405466	1.402272	1.432342	5.711462	1.42729	7.266592	1.441338	5.319616	1.465782	6.341253	1.445089	1.421747	1.4402	1.431968	1.428816	1.402497	1.403111
2022-04-26T16:00	1.709578	1.713996	1.704664	1.692908	1.70006	1.722671	1.698964	1.683791	1.684254	1.699828	1.693749	1.68262	1.744771	4.186299	5.057644	5.129902	1.671704	1.712835	1.721548	1.705203	1.688812	7.0865	1.717656	1.693935	7.813419	3.291138	7.077187	7.158535	1.693808	1.69097	1.692797	1.688884	1.683222	1.718191	6.431524	1.712768	5.125968	1.727809	6.029601	1.753807	7.109854	1.731806	1.706798	1.726591	1.717797	1.714413	1.683393	1.68631
2022-04-26T17:00	2.962029	2.968722	2.95444	2.935016	2.947136	2.981706	2.945368	2.919917	2.909925	2.946754	2.936586	2.90867	3.014144	5.102317	5.971179	6.048601	2.879215	2.966969	2.980031	2.955286	2.928276	9.618129	2.974249	2.9369	9.550136	4.174105	9.609047	8.900965	2.936715	2.93142	2.934831	2.928559	2.909095	2.975042	8.963722	2.966886	6.044493	2.989304	8.559533	3.027279	8.859056	2.995193	2.957762	2.987525	2.97444	2.969372	2.909181	2.924088
2022-04-26T18:00	4.526295	4.53298	4.518821	4.499543	4.511626	4.545922	4.509886	4.483526	4.466689	4.511271	4.501129	4.466268	4.578931	6.049408	6.895242	6.993046	4.415442	4.531232	4.54425	4.519669	4.492525	11.98891	4.538434	4.501449	12.20212	4.416063	11.98062	11.55765	4.501248	4.495849	4.499408	4.49277	4.466283	4.539214	11.36272	4.531112	6.988836	4.553548	11.86846	4.592546	11.52029	4.559526	4.522088	4.551746	4.538649	4.533579	4.466223	4.488015
2022-04-26T19:00	8.73364	8.576565	8.542962	8.493254	8.525192	8.60563	8.520664	8.456128	8.397503	8.524211	8.497773	8.398934	8.679706	9.909116	10.74723	10.85128	8.280632	8.572547	8.601863	8.544981	8.476577	15.33721	8.58943	8.4987	15.69876	8.280977	15.33027	15.05951	8.498384	8.48297	8.492961	8.477602	8.39797	8.591329	15.13016	8.572445	10.84691	8.623164	15.31857	8.709746	15.02824	8.636567	8.551001	8.619075	8.589895	8.578234	8.397516	8.466584
2022-04-26T20:00	11.98039	11.81351	11.77402	11.71519	11.75296	11.84791	11.74762	11.67027	11.59898	11.75183	11.72056	11.6009	11.93488	13.07993	13.91524	14.02164	11.4551	11.80875	11.84346	11.77642	11.69511	18.27404	11.82866	11.72167	18.70438	11.45562	18.26811	18.06858	11.72128	11.70286	11.71482	11.69635	11.59963	11.83088	18.10137	11.80863	14.01719	11.86832	18.15225	11.96996	18.04155	11.88409	11.78351	11.86351	11.82922	11.81544	11.59908	11.68292
2022-04-26T21:00	14.05355	13.69137	13.64967	13.58676	13.62713	13.72835	13.62142	13.53829	13.46151	13.62594	13.59249	13.46363	13.822	14.92703	15.76087	15.86865	13.30385	13.68627	13.72357	13.65223	13.56513	20.00409	13.70761	13.59368	20.46789	13.30432	19.99855	19.83389	13.59324	13.57355	13.58636	13.56645	13.46222	13.70999	19.84901	13.68611	15.86415	13.75028	19.82987	13.85992	19.80892	13.76726	13.65981	13.74511	13.70821	13.69342	13.46161	13.55194
2022-04-26T22:00	15.31711	14.94903	14.9066	14.84257	14.88379	14.98696	14.87794	14.79248	14.71257	14.88258	14.84848	14.71487	15.08221	16.16918	17.00236	17.11076	14.54695	14.9438	14.98207	14.90923	14.82012	21.2076	14.96567	14.84969	21.68933	14.5476	21.2023	21.05617	14.84923	14.8289	14.84214	14.82148	14.71335	14.96811	21.06127	14.94362	17.10624	15.00904	21.00586	15.12114	21.03208	15.02646	14.917	15.00374	14.96628	14.95112	14.71269	14.80669
2022-04-26T23:00	16.0909	15.72356	15.6795	15.6124	15.6557	15.76279	15.64958	15.55976	15.47299	15.65443	15.61864	15.47575	15.84711	16.91646	17.74716	17.85686	15.29645	15.71815	15.75774	15.68223	15.58885	21.90656	15.74078	15.61992	22.39958	15.29693	21.90124	21.7659	15.61945	15.59795	15.61195	15.59032	15.47401	15.74331	21.76061	15.71798	17.85233	15.77384	21.68584	15.88607	21.74167	15.79129	15.69032	15.78012	15.74142	15.72574	15.47326	15.57468
2022-04-27T00:00	16.99923	16.63259	16.58693	16.51685	16.56218	16.6731	16.55579	16.4617	16.36823	16.56085	16.52343	16.37145	16.76023	17.79854	18.6268	18.73784	16.18063	16.62701	16.66789	16.58976	16.49223	22.73788	16.65038	16.52476	23.24247	16.18098	22.73257	22.60878	16.52428	16.50165	16.5164	16.49379	16.3695	16.65298	22.5925	16.62683	18.73329	16.68485	22.49658	16.80024	22.58442	16.70282	16.59815	16.69096	16.65103	16.63485	16.36866	16.47733
2022-04-27T01:00	16.87346	16.4458	16.3966	16.32225	16.37019	16.48831	16.36338	16.26685	16.17225	16.36876	16.32917	16.17541	16.58553	17.60545	18.43465	18.54534	15.98694	16.43979	16.48265	16.39964	16.29675	22.54174	16.46359	16.33058	23.04822	15.98736	22.53664	22.4165	16.3301	16.30637	16.32179	16.2984	16.17348	16.46644	22.40365	16.43965	18.54079	16.50236	22.29976	16.63014	22.39312	16.52207	16.40867	16.50793	16.46428	16.44831	16.17264	16.28136
2022-04-27T02:00	13.97405	13.31526	13.169	12.93442	13.09018	13.43916	13.0683	12.78348	12.47097	13.08519	12.9583	12.48795	13.72281	13.69258	14.48473	14.61201	12.1051	13.29855	13.42381	13.17802	12.86577	18.41077	13.37017	12.96305	18.93691	12.10238	18.4043	18.29906	12.9629	12.88264	12.93378	12.87301	12.47968	13.37872	18.22893	13.29945	14.60746	13.50065	18.11627	13.83841	18.26771	13.55413	13.2064	13.49548	13.37172	13.32432	12.47663	12.82254
2022-04-27T03:00	13.85606	13.13045	12.98363	12.74997	12.90471	13.25445	12.88284	12.59985	12.29234	12.89973	12.77377	12.30892	13.54128	13.52406	14.31851	14.44486	11.93381	13.11366	13.23973	12.99267	12.68162	18.25901	13.1857	12.7785	18.78353	11.93124	18.25273	18.14654	12.77835	12.69845	12.74934	12.68882	12.30084	13.19431	18.2341	13.11456	14.44031	13.31658	18.12001	13.65854	18.11619	13.37059	13.02112	13.31126	13.18727	13.13957	12.29786	12.63864
2022-04-27T04:00	13.82837	13.08975	12.94364	12.71112	12.86498	13.21348	12.84318	12.56183	12.25628	12.86002	12.73482	12.27276	13.49963	13.49076	14.28577	14.41176	11.89928	13.07299	13.19879	12.95265	12.64328	18.22764	13.14487	12.73953	18.75202	11.89674	18.22139	18.11541	12.73937	12.65981	12.71048	12.65044	12.26473	13.15346	18.22137	13.07389	14.40721	13.27515	18.10618	13.6165	18.08523	13.32909	12.98102	13.27019	13.14643	13.09884	12.26176	12.60047
2022-04-27T05:00	13.82855	13.08796	12.94226	12.71562	12.87022	13.21131	12.84832	12.56565	12.25846	12.86523	12.73944	12.27505	13.49691	13.49066	14.28514	14.41128	11.89985	13.07123	13.19673	12.95126	12.64748	18.22266	13.14294	12.74417	18.74775	11.89728	18.21639	18.11113	12.74402	12.66406	12.71499	12.65468	12.26696	13.15144	19.54431	13.07212	14.40673	13.27284	19.37722	13.61368	18.08084	13.32674	12.97952	13.26798	13.1445	13.09704	12.26398	12.60448
2022-04-27T06:00	13.83866	13.09858	12.95242	12.725	12.88012	13.22232	12.85814	12.57454	12.26615	12.87511	12.74889	12.28282	13.50885	13.49606	14.28983	14.41607	11.9063	13.0818	13.20769	12.96145	12.65665	18.22216	13.15374	12.75364	18.74774	11.9037	18.21587	18.1113	12.7535	12.67327	12.72436	12.66387	12.2747	13.16226	19.53768	13.08269	14.41153	13.28408	19.36997	13.62597	18.08088	13.33815	12.9898	13.27917	13.15531	13.1077	12.2717	12.61349
2022-04-27T07:00	13.86439	13.12463	12.97852	12.75122	12.90625	13.24833	12.88429	12.60085	12.29271	12.90124	12.7751	12.30937	13.53484	13.522	14.31535	14.44152	11.93307	13.10784	13.2337	12.98754	12.68291	18.24417	13.17976	12.77985	18.76983	11.93048	18.23789	18.13377	12.7797	12.69953	12.75059	12.69013	12.30125	13.18829	20.60877	13.10874	14.43697	13.31008	20.39938	13.65198	18.10338	13.36415	13.01588	13.30517	13.18133	13.13373	12.29825	12.63978
