time	hru_p(1)	hru_p(2)	hru_p(3)	hru_p(4)	hru_p(5)	hru_p(6)	hru_p(7)	hru_p(8)	hru_p(9)	hru_p(10)	hru_p(11)	hru_p(12)	hru_p(13)	hru_p(14)	hru_p(15)	hru_p(16)	hru_p(17)	hru_p(18)	hru_p(19)	hru_p(20)	hru_p(21)	hru_p(22)	hru_p(23)	hru_p(24)	hru_p(25)	hru_p(26)	hru_p(27)	hru_p(28)	hru_p(29)	hru_p(30)	hru_p(31)	hru_p(32)	hru_p(33)	hru_p(34)	hru_p(35)	hru_p(36)	hru_p(37)	hru_p(38)	hru_p(39)	hru_p(40)	hru_p(41)	hru_p(42)	hru_p(43)	hru_p(44)	hru_p(45)	hru_p(46)	hru_p(47)	hru_p(48)
2022-06-15T16:00	0.005685359	0.005685359	0.005685359	0.005685359	0.005685359	0.005685359	0.005685359	0.005685359	0.005685359	0.005685359	0.005685359	0.005685359	0.005685359	0.005685359	0.005685359	0.005685359	0.005685359	0.005685359	0.005685359	0.005685359	0.005685359	0.005685359	0.005685359	0.005685359	0.005685359	0.005685359	0.005685359	0.005685359	0.005685359	0.005685359	0.005685359	0.005685359	0.005685359	0.005685359	0.005685359	0.005685359	0.005685359	0.005685359	0.005685359	0.005685359	0.005685359	0.005685359	0.005685359	0.005685359	0.005685359	0.005685359	0.005685359	0.005685359
2022-06-15T17:00	0.0152741	0.0152741	0.0152741	0.0152741	0.0152741	0.0152741	0.0152741	0.0152741	0.0152741	0.0152741	0.0152741	0.0152741	0.0152741	0.0152741	0.0152741	0.0152741	0.0152741	0.0152741	0.0152741	0.0152741	0.0152741	0.0152741	0.0152741	0.0152741	0.0152741	0.0152741	0.0152741	0.0152741	0.0152741	0.0152741	0.0152741	0.0152741	0.0152741	0.0152741	0.0152741	0.0152741	0.0152741	0.0152741	0.0152741	0.0152741	0.0152741	0.0152741	0.0152741	0.0152741	0.0152741	0.0152741	0.0152741	0.0152741
2022-06-15T18:00	0.02095946	0.02095946	0.02095946	0.02095946	0.02095946	0.02095946	0.02095946	0.02095946	0.02095946	0.02095946	0.02095946	0.02095946	0.02095946	0.02095946	0.02095946	0.02095946	0.02095946	0.02095946	0.02095946	0.02095946	0.02095946	0.02095946	0.02095946	0.02095946	0.02095946	0.02095946	0.02095946	0.02095946	0.02095946	0.02095946	0.02095946	0.02095946	0.02095946	0.02095946	0.02095946	0.02095946	0.02095946	0.02095946	0.02095946	0.02095946	0.02095946	0.02095946	0.02095946	0.02095946	0.02095946	0.02095946	0.02095946	0.02095946
2022-06-15T19:00	0.01238899	0.01238899	0.01238899	0.01238899	0.01238899	0.01238899	0.01238899	0.01238899	0.01238899	0.01238899	0.01238899	0.01238899	0.01238899	0.01238899	0.01238899	0.01238899	0.01238899	0.01238899	0.01238899	0.01238899	0.01238899	0.01238899	0.01238899	0.01238899	0.01238899	0.01238899	0.01238899	0.01238899	0.01238899	0.01238899	0.01238899	0.01238899	0.01238899	0.01238899	0.01238899	0.01238899	0.01238899	0.01238899	0.01238899	0.01238899	0.01238899	0.01238899	0.01238899	0.01238899	0.01238899	0.01238899	0.01238899	0.01238899
2022-06-15T20:00	0.008570466	0.008570466	0.008570466	0.008570466	0.008570466	0.008570466	0.008570466	0.008570466	0.008570466	0.008570466	0.008570466	0.008570466	0.008570466	0.008570466	0.008570466	0.008570466	0.008570466	0.008570466	0.008570466	0.008570466	0.008570466	0.008570466	0.008570466	0.008570466	0.008570466	0.008570466	0.008570466	0.008570466	0.008570466	0.008570466	0.008570466	0.008570466	0.008570466	0.008570466	0.008570466	0.008570466	0.008570466	0.008570466	0.008570466	0.008570466	0.008570466	0.008570466	0.008570466	0.008570466	0.008570466	0.008570466	0.008570466	0.008570466
2022-06-15T21:00	0.02672967	0.02672967	0.02672967	0.02672967	0.02672967	0.02672967	0.02672967	0.02672967	0.02672967	0.02672967	0.02672967	0.02672967	0.02672967	0.02672967	0.02672967	0.02672967	0.02672967	0.02672967	0.02672967	0.02672967	0.02672967	0.02672967	0.02672967	0.02672967	0.02672967	0.02672967	0.02672967	0.02672967	0.02672967	0.02672967	0.02672967	0.02672967	0.02672967	0.02672967	0.02672967	0.02672967	0.02672967	0.02672967	0.02672967	0.02672967	0.02672967	0.02672967	0.02672967	0.02672967	0.02672967	0.02672967	0.02672967	0.02672967
2022-06-15T22:00	0.04955596	0.04955596	0.04955596	0.04955596	0.04955596	0.04955596	0.04955596	0.04955596	0.04955596	0.04955596	0.04955596	0.04955596	0.04955596	0.04955596	0.04955596	0.04955596	0.04955596	0.04955596	0.04955596	0.04955596	0.04955596	0.04955596	0.04955596	0.04955596	0.04955596	0.04955596	0.04955596	0.04955596	0.04955596	0.04955596	0.04955596	0.04955596	0.04955596	0.04955596	0.04955596	0.04955596	0.04955596	0.04955596	0.04955596	0.04955596	0.04955596	0.04955596	0.04955596	0.04955596	0.04955596	0.04955596	0.04955596	0.04955596
2022-06-15T23:00	0.06202981	0.06202981	0.06202981	0.06202981	0.06202981	0.06202981	0.06202981	0.06202981	0.06202981	0.06202981	0.06202981	0.06202981	0.06202981	0.06202981	0.06202981	0.06202981	0.06202981	0.06202981	0.06202981	0.06202981	0.06202981	0.06202981	0.06202981	0.06202981	0.06202981	0.06202981	0.06202981	0.06202981	0.06202981	0.06202981	0.06202981	0.06202981	0.06202981	0.06202981	0.06202981	0.06202981	0.06202981	0.06202981	0.06202981	0.06202981	0.06202981	0.06202981	0.06202981	0.06202981	0.06202981	0.06202981	0.06202981	0.06202981
2022-06-16T00:00	0.03385758	0.03385758	0.03385758	0.03385758	0.03385758	0.03385758	0.03385758	0.03385758	0.03385758	0.03385758	0.03385758	0.03385758	0.03385758	0.03385758	0.03385758	0.03385758	0.03385758	0.03385758	0.03385758	0.03385758	0.03385758	0.03385758	0.03385758	0.03385758	0.03385758	0.03385758	0.03385758	0.03385758	0.03385758	0.03385758	0.03385758	0.03385758	0.03385758	0.03385758	0.03385758	0.03385758	0.03385758	0.03385758	0.03385758	0.03385758	0.03385758	0.03385758	0.03385758	0.03385758	0.03385758	0.03385758	0.03385758	0.03385758
2022-06-16T01:00	0.05337449	0.05337449	0.05337449	0.05337449	0.05337449	0.05337449	0.05337449	0.05337449	0.05337449	0.05337449	0.05337449	0.05337449	0.05337449	0.05337449	0.05337449	0.05337449	0.05337449	0.05337449	0.05337449	0.05337449	0.05337449	0.05337449	0.05337449	0.05337449	0.05337449	0.05337449	0.05337449	0.05337449	0.05337449	0.05337449	0.05337449	0.05337449	0.05337449	0.05337449	0.05337449	0.05337449	0.05337449	0.05337449	0.05337449	0.05337449	0.05337449	0.05337449	0.05337449	0.05337449	0.05337449	0.05337449	0.05337449	0.05337449
2022-06-16T02:00	0.09062632	0.09062632	0.09062632	0.09062632	0.09062632	0.09062632	0.09062632	0.09062632	0.09062632	0.09062632	0.09062632	0.09062632	0.09062632	0.09062632	0.09062632	0.09062632	0.09062632	0.09062632	0.09062632	0.09062632	0.09062632	0.09062632	0.09062632	0.09062632	0.09062632	0.09062632	0.09062632	0.09062632	0.09062632	0.09062632	0.09062632	0.09062632	0.09062632	0.09062632	0.09062632	0.09062632	0.09062632	0.09062632	0.09062632	0.09062632	0.09062632	0.09062632	0.09062632	0.09062632	0.09062632	0.09062632	0.09062632	0.09062632
2022-06-16T03:00	0.1440008	0.1440008	0.1440008	0.1440008	0.1440008	0.1440008	0.1440008	0.1440008	0.1440008	0.1440008	0.1440008	0.1440008	0.1440008	0.1440008	0.1440008	0.1440008	0.1440008	0.1440008	0.1440008	0.1440008	0.1440008	0.1440008	0.1440008	0.1440008	0.1440008	0.1440008	0.1440008	0.1440008	0.1440008	0.1440008	0.1440008	0.1440008	0.1440008	0.1440008	0.1440008	0.1440008	0.1440008	0.1440008	0.1440008	0.1440008	0.1440008	0.1440008	0.1440008	0.1440008	0.1440008	0.1440008	0.1440008	0.1440008
2022-06-16T04:00	0.1087007	0.1087007	0.1087007	0.1087007	0.1087007	0.1087007	0.1087007	0.1087007	0.1087007	0.1087007	0.1087007	0.1087007	0.1087007	0.1087007	0.1087007	0.1087007	0.1087007	0.1087007	0.1087007	0.1087007	0.1087007	0.1087007	0.1087007	0.1087007	0.1087007	0.1087007	0.1087007	0.1087007	0.1087007	0.1087007	0.1087007	0.1087007	0.1087007	0.1087007	0.1087007	0.1087007	0.1087007	0.1087007	0.1087007	0.1087007	0.1087007	0.1087007	0.1087007	0.1087007	0.1087007	0.1087007	0.1087007	0.1087007
2022-06-16T05:00	0.08010416	0.08010416	0.08010416	0.08010416	0.08010416	0.08010416	0.08010416	0.08010416	0.08010416	0.08010416	0.08010416	0.08010416	0.08010416	0.08010416	0.08010416	0.08010416	0.08010416	0.08010416	0.08010416	0.08010416	0.08010416	0.08010416	0.08010416	0.08010416	0.08010416	0.08010416	0.08010416	0.08010416	0.08010416	0.08010416	0.08010416	0.08010416	0.08010416	0.08010416	0.08010416	0.08010416	0.08010416	0.08010416	0.08010416	0.08010416	0.08010416	0.08010416	0.08010416	0.08010416	0.08010416	0.08010416	0.08010416	0.08010416
2022-06-16T06:00	0.04862255	0.04862255	0.04862255	0.04862255	0.04862255	0.04862255	0.04862255	0.04862255	0.04862255	0.04862255	0.04862255	0.04862255	0.04862255	0.04862255	0.04862255	0.04862255	0.04862255	0.04862255	0.04862255	0.04862255	0.04862255	0.04862255	0.04862255	0.04862255	0.04862255	0.04862255	0.04862255	0.04862255	0.04862255	0.04862255	0.04862255	0.04862255	0.04862255	0.04862255	0.04862255	0.04862255	0.04862255	0.04862255	0.04862255	0.04862255	0.04862255	0.04862255	0.04862255	0.04862255	0.04862255	0.04862255	0.04862255	0.04862255
2022-06-16T07:00	0.02672967	0.02672967	0.02672967	0.02672967	0.02672967	0.02672967	0.02672967	0.02672967	0.02672967	0.02672967	0.02672967	0.02672967	0.02672967	0.02672967	0.02672967	0.02672967	0.02672967	0.02672967	0.02672967	0.02672967	0.02672967	0.02672967	0.02672967	0.02672967	0.02672967	0.02672967	0.02672967	0.02672967	0.02672967	0.02672967	0.02672967	0.02672967	0.02672967	0.02672967	0.02672967	0.02672967	0.02672967	0.02672967	0.02672967	0.02672967	0.02672967	0.02672967	0.02672967	0.02672967	0.02672967	0.02672967	0.02672967	0.02672967
2022-06-16T08:00	0.01620752	0.01620752	0.01620752	0.01620752	0.01620752	0.01620752	0.01620752	0.01620752	0.01620752	0.01620752	0.01620752	0.01620752	0.01620752	0.01620752	0.01620752	0.01620752	0.01620752	0.01620752	0.01620752	0.01620752	0.01620752	0.01620752	0.01620752	0.01620752	0.01620752	0.01620752	0.01620752	0.01620752	0.01620752	0.01620752	0.01620752	0.01620752	0.01620752	0.01620752	0.01620752	0.01620752	0.01620752	0.01620752	0.01620752	0.01620752	0.01620752	0.01620752	0.01620752	0.01620752	0.01620752	0.01620752	0.01620752	0.01620752
2022-06-16T09:00	0.01145557	0.01145557	0.01145557	0.01145557	0.01145557	0.01145557	0.01145557	0.01145557	0.01145557	0.01145557	0.01145557	0.01145557	0.01145557	0.01145557	0.01145557	0.01145557	0.01145557	0.01145557	0.01145557	0.01145557	0.01145557	0.01145557	0.01145557	0.01145557	0.01145557	0.01145557	0.01145557	0.01145557	0.01145557	0.01145557	0.01145557	0.01145557	0.01145557	0.01145557	0.01145557	0.01145557	0.01145557	0.01145557	0.01145557	0.01145557	0.01145557	0.01145557	0.01145557	0.01145557	0.01145557	0.01145557	0.01145557	0.01145557
2022-06-16T10:00	0.009079603	0.009079603	0.009079603	0.009079603	0.009079603	0.009079603	0.009079603	0.009079603	0.009079603	0.009079603	0.009079603	0.009079603	0.009079603	0.009079603	0.009079603	0.009079603	0.009079603	0.009079603	0.009079603	0.009079603	0.009079603	0.009079603	0.009079603	0.009079603	0.009079603	0.009079603	0.009079603	0.009079603	0.009079603	0.009079603	0.009079603	0.009079603	0.009079603	0.009079603	0.009079603	0.009079603	0.009079603	0.009079603	0.009079603	0.009079603	0.009079603	0.009079603	0.009079603	0.009079603	0.009079603	0.009079603	0.009079603	0.009079603
2022-06-16T11:00	0.05295021	0.05295021	0.05295021	0.05295021	0.05295021	0.05295021	0.05295021	0.05295021	0.05295021	0.05295021	0.05295021	0.05295021	0.05295021	0.05295021	0.05295021	0.05295021	0.05295021	0.05295021	0.05295021	0.05295021	0.05295021	0.05295021	0.05295021	0.05295021	0.05295021	0.05295021	0.05295021	0.05295021	0.05295021	0.05295021	0.05295021	0.05295021	0.05295021	0.05295021	0.05295021	0.05295021	0.05295021	0.05295021	0.05295021	0.05295021	0.05295021	0.05295021	0.05295021	0.05295021	0.05295021	0.05295021	0.05295021	0.05295021
2022-06-16T12:00	0.1654694	0.1654694	0.1654694	0.1654694	0.1654694	0.1654694	0.1654694	0.1654694	0.1654694	0.1654694	0.1654694	0.1654694	0.1654694	0.1654694	0.1654694	0.1654694	0.1654694	0.1654694	0.1654694	0.1654694	0.1654694	0.1654694	0.1654694	0.1654694	0.1654694	0.1654694	0.1654694	0.1654694	0.1654694	0.1654694	0.1654694	0.1654694	0.1654694	0.1654694	0.1654694	0.1654694	0.1654694	0.1654694	0.1654694	0.1654694	0.1654694	0.1654694	0.1654694	0.1654694	0.1654694	0.1654694	0.1654694	0.1654694
2022-06-16T13:00	0.05295021	0.05295021	0.05295021	0.05295021	0.05295021	0.05295021	0.05295021	0.05295021	0.05295021	0.05295021	0.05295021	0.05295021	0.05295021	0.05295021	0.05295021	0.05295021	0.05295021	0.05295021	0.05295021	0.05295021	0.05295021	0.05295021	0.05295021	0.05295021	0.05295021	0.05295021	0.05295021	0.05295021	0.05295021	0.05295021	0.05295021	0.05295021	0.05295021	0.05295021	0.05295021	0.05295021	0.05295021	0.05295021	0.05295021	0.05295021	0.05295021	0.05295021	0.05295021	0.05295021	0.05295021	0.05295021	0.05295021	0.05295021
2022-06-16T14:00	0.005261078	0.005261078	0.005261078	0.005261078	0.005261078	0.005261078	0.005261078	0.005261078	0.005261078	0.005261078	0.005261078	0.005261078	0.005261078	0.005261078	0.005261078	0.005261078	0.005261078	0.005261078	0.005261078	0.005261078	0.005261078	0.005261078	0.005261078	0.005261078	0.005261078	0.005261078	0.005261078	0.005261078	0.005261078	0.005261078	0.005261078	0.005261078	0.005261078	0.005261078	0.005261078	0.005261078	0.005261078	0.005261078	0.005261078	0.005261078	0.005261078	0.005261078	0.005261078	0.005261078	0.005261078	0.005261078	0.005261078	0.005261078
2022-06-16T15:00	0.002375971	0.002375971	0.002375971	0.002375971	0.002375971	0.002375971	0.002375971	0.002375971	0.002375971	0.002375971	0.002375971	0.002375971	0.002375971	0.002375971	0.002375971	0.002375971	0.002375971	0.002375971	0.002375971	0.002375971	0.002375971	0.002375971	0.002375971	0.002375971	0.002375971	0.002375971	0.002375971	0.002375971	0.002375971	0.002375971	0.002375971	0.002375971	0.002375971	0.002375971	0.002375971	0.002375971	0.002375971	0.002375971	0.002375971	0.002375971	0.002375971	0.002375971	0.002375971	0.002375971	0.002375971	0.002375971	0.002375971	0.002375971
2022-06-16T16:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-06-16T17:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-06-16T18:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-06-16T19:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-06-16T20:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-06-16T21:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-06-16T22:00	0.001442554	0.001442554	0.001442554	0.001442554	0.001442554	0.001442554	0.001442554	0.001442554	0.001442554	0.001442554	0.001442554	0.001442554	0.001442554	0.001442554	0.001442554	0.001442554	0.001442554	0.001442554	0.001442554	0.001442554	0.001442554	0.001442554	0.001442554	0.001442554	0.001442554	0.001442554	0.001442554	0.001442554	0.001442554	0.001442554	0.001442554	0.001442554	0.001442554	0.001442554	0.001442554	0.001442554	0.001442554	0.001442554	0.001442554	0.001442554	0.001442554	0.001442554	0.001442554	0.001442554	0.001442554	0.001442554	0.001442554	0.001442554
2022-06-16T23:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-06-17T00:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-06-17T01:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-06-17T02:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-06-17T03:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-06-17T04:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-06-17T05:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-06-17T06:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-06-17T07:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-06-17T08:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-06-17T09:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-06-17T10:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-06-17T11:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-06-17T12:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-06-17T13:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-06-17T14:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-06-17T15:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-06-17T16:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-06-17T17:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-06-17T18:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-06-17T19:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-06-17T20:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-06-17T21:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-06-17T22:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-06-17T23:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-06-18T00:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-06-18T01:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-06-18T02:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-06-18T03:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-06-18T04:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-06-18T05:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-06-18T06:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-06-18T07:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-06-18T08:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-06-18T09:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-06-18T10:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-06-18T11:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-06-18T12:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-06-18T13:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-06-18T14:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-06-18T15:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-06-18T16:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-06-18T17:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-06-18T18:00	0.001442554	0.001442554	0.001442554	0.001442554	0.001442554	0.001442554	0.001442554	0.001442554	0.001442554	0.001442554	0.001442554	0.001442554	0.001442554	0.001442554	0.001442554	0.001442554	0.001442554	0.001442554	0.001442554	0.001442554	0.001442554	0.001442554	0.001442554	0.001442554	0.001442554	0.001442554	0.001442554	0.001442554	0.001442554	0.001442554	0.001442554	0.001442554	0.001442554	0.001442554	0.001442554	0.001442554	0.001442554	0.001442554	0.001442554	0.001442554	0.001442554	0.001442554	0.001442554	0.001442554	0.001442554	0.001442554	0.001442554	0.001442554
2022-06-18T19:00	0.003818525	0.003818525	0.003818525	0.003818525	0.003818525	0.003818525	0.003818525	0.003818525	0.003818525	0.003818525	0.003818525	0.003818525	0.003818525	0.003818525	0.003818525	0.003818525	0.003818525	0.003818525	0.003818525	0.003818525	0.003818525	0.003818525	0.003818525	0.003818525	0.003818525	0.003818525	0.003818525	0.003818525	0.003818525	0.003818525	0.003818525	0.003818525	0.003818525	0.003818525	0.003818525	0.003818525	0.003818525	0.003818525	0.003818525	0.003818525	0.003818525	0.003818525	0.003818525	0.003818525	0.003818525	0.003818525	0.003818525	0.003818525
