time	SWE(1)	SWE(2)	SWE(3)	SWE(4)	SWE(5)	SWE(6)	SWE(7)	SWE(8)	SWE(9)	SWE(10)	SWE(11)	SWE(12)	SWE(13)	SWE(14)	SWE(15)	SWE(16)	SWE(17)	SWE(18)	SWE(19)	SWE(20)	SWE(21)	SWE(22)	SWE(23)	SWE(24)	SWE(25)	SWE(26)	SWE(27)	SWE(28)	SWE(29)	SWE(30)	SWE(31)	SWE(32)	SWE(33)	SWE(34)	SWE(35)	SWE(36)	SWE(37)	SWE(38)	SWE(39)	SWE(40)	SWE(41)	SWE(42)	SWE(43)	SWE(44)	SWE(45)	SWE(46)	SWE(47)	SWE(48)
2022-06-15T05:00	39.36399	38.3246	38.23389	38.73911	38.94055	38.38451	38.94532	38.66544	39.14756	38.93828	38.751	38.99637	38.70648	39.66933	39.79522	39.82556	39.3901	38.30994	38.37299	38.23862	38.69997	40.3023	38.33698	38.75363	39.82439	39.69336	40.30268	39.77595	38.74732	38.70271	38.73445	38.6973	38.98861	38.34009	39.81273	38.30617	39.81414	38.42953	39.84837	38.86095	39.75794	38.46805	38.25103	38.41835	38.33896	38.32215	38.98372	38.67796
2022-06-15T06:00	39.37218	38.3328	38.24223	38.74764	38.94893	38.3926	38.95372	38.67412	39.1566	38.94666	38.7595	39.00539	38.71433	39.6788	39.80478	39.83507	39.39951	38.31816	38.38109	38.24695	38.70856	40.31245	38.34513	38.76213	39.83449	39.70274	40.31283	39.78609	38.75582	38.71129	38.74298	38.70589	38.99765	38.34824	39.82316	38.31438	39.82365	38.43756	39.85884	38.86874	39.76812	38.47603	38.25933	38.42639	38.34711	38.33034	38.99276	38.68661
2022-06-15T07:00	39.37956	38.34018	38.24973	38.75529	38.95646	38.3999	38.96126	38.6819	39.16466	38.95419	38.76713	39.01344	38.72144	39.68725	39.81331	39.84356	39.4079	38.32556	38.3884	38.25444	38.71627	40.32145	38.35248	38.76975	39.84346	39.71113	40.32185	39.7951	38.76344	38.71899	38.75063	38.71359	39.00571	38.35558	39.8324	38.32178	39.83214	38.4448	39.86811	38.87579	39.77715	38.48324	38.2668	38.43364	38.35445	38.33772	39.00082	38.69435
2022-06-15T08:00	39.38558	38.34622	38.25577	38.76132	38.96249	38.40593	38.96729	38.68793	39.17072	38.96022	38.77316	39.0195	38.72748	39.69334	39.81941	39.84965	39.41399	38.33159	38.39443	38.26048	38.72231	40.32761	38.35851	38.77578	39.84962	39.71721	40.328	39.80126	38.76947	38.72502	38.75667	38.71963	39.01176	38.36161	39.8386	38.32782	39.83823	38.45084	39.87431	38.88183	39.78331	38.48927	38.27284	38.43967	38.36048	38.34376	39.00688	38.70039
2022-06-15T09:00	39.39132	38.35197	38.26151	38.76706	38.96823	38.41168	38.97303	38.69367	39.17645	38.96596	38.7789	39.02523	38.73325	39.69909	39.82516	39.8554	39.41974	38.33734	38.40019	38.26623	38.72804	40.33341	38.36426	38.78152	39.85542	39.72296	40.33381	39.80706	38.77521	38.73076	38.7624	38.72536	39.0175	38.36736	39.84443	38.33357	39.84399	38.4566	39.88015	38.88761	39.78912	38.49503	38.27858	38.44543	38.36624	38.34951	39.01261	38.70612
2022-06-15T10:00	39.39721	38.35786	38.26741	38.77297	38.97412	38.41757	38.97893	38.69959	39.18241	38.97186	38.7848	39.03119	38.73914	39.70509	39.83118	39.86141	39.42574	38.34323	38.40608	38.27212	38.73395	40.33953	38.37015	38.78742	39.86153	39.72895	40.33992	39.81317	38.78111	38.73667	38.76831	38.73127	39.02346	38.37325	39.8506	38.33946	39.85	38.46248	39.88632	38.8935	39.79524	38.50092	38.28448	38.45132	38.37213	38.3554	39.01857	38.71204
2022-06-15T11:00	39.40382	38.36446	38.27403	38.77963	38.98076	38.42416	38.98556	38.70628	39.18918	38.97849	38.79146	39.03795	38.74569	39.71195	39.83806	39.86828	39.43258	38.34983	38.41266	38.27874	38.74063	40.34656	38.37674	38.79408	39.86854	39.73579	40.34695	39.8202	38.78777	38.74334	38.77497	38.73795	39.03022	38.37984	39.85769	38.34606	39.85687	38.46905	39.89342	38.90004	39.80227	38.50748	38.2911	38.45789	38.37872	38.362	39.02534	38.71872
2022-06-15T12:00	39.41088	38.37152	38.28111	38.78674	38.98785	38.43121	38.99266	38.71341	39.19636	38.98558	38.79856	39.04513	38.75272	39.71918	39.8453	39.87552	39.4398	38.3569	38.41971	38.28582	38.74774	40.3539	38.3838	38.80118	39.87587	39.74301	40.35429	39.82753	38.79487	38.75046	38.78208	38.74506	39.0374	38.3869	39.86508	38.35313	39.8641	38.4761	39.90081	38.90707	39.80962	38.51453	38.29817	38.46494	38.38578	38.36906	39.03252	38.72584
2022-06-15T13:00	39.41776	38.37839	38.28801	38.79367	38.99476	38.43805	38.99958	38.72038	39.20342	38.9925	38.80549	39.05219	38.75954	39.72633	39.85247	39.88267	39.44693	38.36377	38.42656	38.29272	38.75469	40.36124	38.39066	38.80811	39.88319	39.75014	40.36164	39.83486	38.8018	38.7574	38.78901	38.75201	39.04447	38.39376	39.87249	38.36	39.87125	38.48293	39.90823	38.9139	39.81696	38.52135	38.30506	38.47178	38.39264	38.37593	39.03958	38.7328
2022-06-15T14:00	39.42329	38.38391	38.29359	38.79922	39.00039	38.44353	39.00521	38.726	39.20923	38.99812	38.81103	39.05799	38.76507	39.73215	39.85828	39.88845	39.45271	38.3693	38.43205	38.29829	38.76028	40.36734	38.39616	38.81365	39.88925	39.75591	40.36774	39.84094	38.80734	38.76298	38.79456	38.75759	39.05027	38.39925	39.87867	38.36552	39.87703	38.48839	39.91444	38.91954	39.82305	38.52679	38.31062	38.47724	38.39814	38.38144	39.04539	38.73841
2022-06-15T15:00	39.42886	38.38945	38.29912	38.8046	39.00599	38.44907	39.01081	38.73138	39.21469	39.00372	38.81641	39.06344	38.77084	39.73704	39.86301	39.89319	39.45758	38.37484	38.43758	38.30383	38.76565	40.37242	38.4017	38.81902	39.89425	39.76081	40.37282	39.84593	38.81271	38.76836	38.79994	38.76296	39.05572	38.40479	39.88362	38.37106	39.88177	38.49393	39.91939	38.92553	39.82804	38.53233	38.31616	38.48278	38.40367	38.38698	39.05084	38.74379
2022-06-15T16:00	39.41948	38.37895	38.28961	38.79395	38.99817	38.43768	39.00314	38.72177	39.20794	38.99594	38.80557	39.05646	38.76205	39.72474	39.84924	39.87919	39.44476	38.36445	38.4263	38.29426	38.75548	40.36229	38.39079	38.80815	39.88326	39.74815	40.36272	39.83499	38.80183	38.7581	38.78929	38.75272	39.0488	38.39382	39.87309	38.36065	39.86775	38.482	39.90901	38.92023	39.81721	38.52002	38.30639	38.47098	38.39275	38.37641	39.04394	38.73391
2022-06-15T17:00	39.39451	38.35169	38.26393	38.7658	38.97654	38.40932	38.98194	38.6961	39.19118	38.9744	38.77704	39.03914	38.73906	39.69416	39.81479	39.84388	39.41237	38.33733	38.39805	38.26847	38.72836	40.33936	38.36297	38.77955	39.85852	39.71615	40.33985	39.81042	38.77321	38.73079	38.76114	38.72544	39.03162	38.36592	39.84963	38.33351	39.8324	38.45311	39.88585	38.90416	39.79294	38.49079	38.28025	38.4422	38.36492	38.34903	39.0268	38.70752
2022-06-15T18:00	39.37397	38.32975	38.2427	38.74207	38.95775	38.38691	38.96335	38.67353	39.17702	38.95565	38.75314	39.02388	38.72117	39.66526	39.78294	39.81156	39.38253	38.31545	38.37568	38.24718	38.7051	40.33185	38.34079	38.75561	39.84802	39.68646	40.33249	39.80124	38.74925	38.70745	38.7374	38.70211	39.01667	38.3437	39.84381	38.31162	39.80005	38.43046	39.88009	38.89142	39.78489	38.46801	38.2588	38.4196	38.34273	38.32704	39.01195	38.68461
2022-06-15T19:00	39.34541	38.30033	38.21367	38.71017	38.93059	38.35728	38.93633	38.64245	39.15033	38.92853	38.72111	38.99669	38.69613	39.62623	39.74119	39.76949	39.34314	38.28607	38.34607	38.21813	38.67353	40.30248	38.31125	38.72356	39.81584	39.64697	40.30334	39.77013	38.7172	38.67582	38.70549	38.67049	38.98961	38.31414	39.82437	38.28222	39.75796	38.40076	39.86156	38.87131	39.755	38.43827	38.22965	38.38991	38.3132	38.29759	38.98494	38.65329
2022-06-15T20:00	39.34004	38.29473	38.20844	38.70386	38.92597	38.35135	38.93175	38.63648	39.14497	38.92391	38.71475	38.99131	38.69178	39.61667	39.73069	39.75896	39.3337	38.28051	38.34018	38.21288	38.66739	40.29281	38.3055	38.71718	39.806	39.63739	40.29369	39.76043	38.71082	38.66964	38.69919	38.66432	38.98423	38.30837	39.81561	38.27666	39.74744	38.39464	39.85291	38.86909	39.74544	38.43203	38.22433	38.38383	38.30744	38.29196	38.97956	38.64723
2022-06-15T21:00	39.34837	38.30322	38.2168	38.71171	38.93423	38.35994	38.94	38.64418	39.15224	38.93217	38.72262	38.99862	38.70085	39.62272	39.73648	39.76479	39.3399	38.28898	38.34876	38.22124	38.67516	40.29792	38.31403	38.72505	39.81124	39.64351	40.29879	39.76567	38.71869	38.67744	38.70704	38.67211	38.99154	38.31691	39.8208	38.28513	39.75327	38.40329	39.85809	38.87853	39.75068	38.44072	38.23272	38.39247	38.31598	38.30046	38.98686	38.65497
2022-06-15T22:00	39.36453	38.31949	38.23301	38.72763	38.95038	38.37626	38.95613	38.66003	39.16785	38.94831	38.73855	39.01427	38.71742	39.6377	39.75132	39.77964	39.35497	38.30525	38.36508	38.23746	38.69106	40.31238	38.33033	38.74099	39.82581	39.65852	40.31326	39.78025	38.73463	38.69333	38.72296	38.688	39.00718	38.33321	39.83536	38.3014	39.76812	38.41964	39.87265	38.8953	39.76526	38.45709	38.24895	38.40881	38.33228	38.31673	39.0025	38.67084
2022-06-15T23:00	39.38479	38.33985	38.25334	38.74776	38.97064	38.39666	38.97638	38.68012	39.18778	38.96857	38.75869	39.03421	38.73797	39.65728	39.77083	39.79916	39.37461	38.32561	38.38547	38.25779	38.71117	40.33164	38.35071	38.76113	39.84515	39.67812	40.33251	39.7996	38.75478	38.71345	38.74309	38.70813	39.02712	38.35359	39.85468	38.32176	39.78764	38.44006	39.89196	38.91596	39.7846	38.47752	38.26929	38.42923	38.35266	38.3371	39.02245	38.69095
2022-06-16T00:00	39.39912	38.35425	38.26772	38.76204	38.98497	38.41107	38.99071	38.69439	39.20196	38.98291	38.77297	39.04842	38.75244	39.67131	39.78482	39.81315	39.38867	38.34	38.39988	38.27217	38.72544	40.34553	38.36511	38.77541	39.8591	39.69215	40.34641	39.81356	38.76905	38.72772	38.75737	38.7224	39.04132	38.36799	39.86866	38.33615	39.80164	38.45447	39.90594	38.9305	39.79857	38.49194	38.28367	38.44364	38.36705	38.35149	39.03665	38.70522
2022-06-16T01:00	39.41824	38.37342	38.28688	38.78112	39.0041	38.43026	39.00984	38.71345	39.22096	39.00203	38.79205	39.06743	38.77169	39.6902	39.80369	39.83202	39.40758	38.35917	38.41906	38.29134	38.74452	40.36431	38.3843	38.7945	39.87793	39.71104	40.36519	39.83239	38.78814	38.7468	38.77645	38.74148	39.06033	38.38718	39.88749	38.35533	39.8205	38.47367	39.92478	38.94979	39.81741	38.51114	38.30284	38.46283	38.38624	38.37067	39.05566	38.72429
2022-06-16T02:00	39.44761	38.40283	38.31634	38.81059	39.03355	38.45963	39.03929	38.74298	39.25059	39.03148	38.82152	39.09705	38.80103	39.71987	39.83337	39.86168	39.43725	38.38859	38.44845	38.32079	38.77402	40.39417	38.41369	38.82396	39.9078	39.74068	40.39505	39.86228	38.8176	38.77629	38.80593	38.77097	39.08996	38.41657	39.91751	38.38475	39.85017	38.50303	39.95481	38.97914	39.84732	38.54048	38.33229	38.49219	38.41563	38.40008	39.08529	38.7538
2022-06-16T03:00	39.49068	38.44592	38.35951	38.85385	39.07673	38.50266	39.08249	38.78634	39.29416	39.07467	38.86476	39.14062	38.84394	39.76366	39.8772	39.90547	39.48101	38.43169	38.49148	38.36396	38.81732	40.43838	38.45675	38.8672	39.95199	39.78441	40.43927	39.90651	38.86084	38.81959	38.84919	38.81426	39.13354	38.45963	39.96196	38.42785	39.89396	38.54602	39.99929	39.02205	39.89157	38.58345	38.37544	38.53519	38.4587	38.44317	39.12887	38.79713
2022-06-16T04:00	39.52624	38.48149	38.39516	38.88959	39.1124	38.53817	39.11817	38.82217	39.3302	39.11034	38.90049	39.17666	38.87934	39.79993	39.91351	39.94176	39.51724	38.46727	38.52699	38.3996	38.8531	40.47506	38.49229	38.90292	39.98864	39.82063	40.47595	39.94319	38.89656	38.85536	38.88493	38.85004	39.16958	38.49516	39.99885	38.46342	39.93025	38.58149	40.03619	39.05742	39.92828	38.61889	38.41106	38.57067	38.49423	38.47873	39.16491	38.83294
2022-06-16T05:00	39.55538	38.51063	38.42439	38.91896	39.14166	38.56723	39.14744	38.85164	39.35994	39.1396	38.92983	39.20638	38.90825	39.82997	39.94362	39.97183	39.54724	38.49641	38.55606	38.42882	38.88251	40.50563	38.52139	38.93226	40.01917	39.85062	40.50653	39.97374	38.9259	38.88477	38.91429	38.87945	39.19932	38.52426	40.02965	38.49257	39.96032	38.61051	40.06703	39.0863	39.95887	38.64789	38.44027	38.5997	38.52334	38.50786	39.19465	38.86238
2022-06-16T06:00	39.57626	38.5315	38.44534	38.94004	39.16265	38.58803	39.16845	38.87283	39.38138	39.1606	38.9509	39.2278	38.92893	39.85171	39.96543	39.9936	39.56894	38.51729	38.57688	38.44977	38.90364	40.52788	38.54223	38.95333	40.04138	39.87231	40.52878	39.99598	38.94697	38.90589	38.93538	38.90057	39.22075	38.5451	40.05211	38.51344	39.98209	38.63128	40.08951	39.10693	39.98113	38.66863	38.4612	38.62048	38.54417	38.52872	39.21609	38.88354
2022-06-16T07:00	39.59299	38.54819	38.46217	38.95709	39.17954	38.60462	39.18536	38.89003	39.39897	39.17749	38.96792	39.24538	38.94529	39.86978	39.9836	40.01172	39.58693	38.534	38.59347	38.46659	38.92076	40.5467	38.55888	38.97034	40.06012	39.89029	40.54761	40.01476	38.96398	38.92299	38.95243	38.91768	39.23833	38.56173	40.07121	38.53015	40.00021	38.6478	40.10866	39.12322	39.99996	38.68511	38.47799	38.63701	38.56082	38.54541	39.23368	38.90071
2022-06-16T08:00	39.60768	38.56284	38.47697	38.97215	39.19441	38.61914	39.20026	38.90526	39.41465	39.19237	38.98294	39.26102	38.95956	39.88599	39.99992	40.02798	39.60305	38.54866	38.60801	38.48138	38.93589	40.56375	38.57347	38.98536	40.07708	39.90642	40.56466	40.03176	38.979	38.93811	38.96748	38.9328	39.25399	38.57631	40.08857	38.54481	40.01648	38.66226	40.12605	39.1374	40.01701	38.69952	38.49275	38.65149	38.57541	38.56005	39.24934	38.91589
2022-06-16T09:00	39.61944	38.57457	38.48878	38.9841	39.20627	38.63081	39.21213	38.91731	39.42695	39.20423	38.99488	39.27331	38.97109	39.89862	40.01261	40.04064	39.61562	38.5604	38.61969	38.49319	38.94789	40.57688	38.58517	38.9973	40.09015	39.91899	40.5778	40.04486	38.99094	38.9501	38.97944	38.94479	39.26629	38.58801	40.10188	38.55655	40.02913	38.67389	40.1394	39.14889	40.03013	38.71113	38.50454	38.66313	38.58711	38.57177	39.26164	38.92792
2022-06-16T10:00	39.63024	38.58533	38.49963	38.99511	39.21717	38.64151	39.22304	38.92842	39.43834	39.21513	39.00587	39.28468	38.98165	39.91035	40.02442	40.05241	39.6273	38.57118	38.63039	38.50403	38.95894	40.58918	38.5959	39.00828	40.10239	39.93066	40.5901	40.05712	39.00192	38.96115	38.99044	38.95584	39.27767	38.59874	40.11439	38.56732	40.0409	38.68455	40.15193	39.1594	40.04243	38.72175	38.51537	38.67379	38.59784	38.58253	39.27302	38.939
2022-06-16T11:00	39.65274	38.6078	38.52219	39.01782	39.23978	38.66391	39.24566	38.95125	39.46144	39.23775	39.02857	39.30777	39.00389	39.9338	40.04794	40.0759	39.65069	38.59366	38.6528	38.52659	38.98171	40.61319	38.61834	39.03098	40.12634	39.95406	40.61412	40.0811	39.02462	38.9839	39.01316	38.9786	39.30076	38.62117	40.1386	38.5898	40.06439	38.70691	40.17617	39.1816	40.06644	38.74409	38.5379	38.69616	38.62028	38.605	39.29612	38.96179
2022-06-16T12:00	39.704	38.65908	38.57345	39.06906	39.29103	38.71519	39.29691	39.00247	39.51264	39.289	39.07981	39.35897	39.05522	39.98498	40.09912	40.12708	39.70187	38.64493	38.70408	38.57785	39.03293	40.66435	38.66962	39.08221	40.17751	40.00524	40.66528	40.13227	39.07585	39.03513	39.06439	39.02983	39.35196	38.67245	40.18977	38.64107	40.11557	38.7582	40.22735	39.23294	40.11761	38.79538	38.58917	38.74745	38.67156	38.65627	39.34732	39.01302
2022-06-16T13:00	39.72618	38.68125	38.59563	39.09124	39.31321	38.73736	39.3191	39.02466	39.53488	39.31118	39.10198	39.3812	39.07741	40.00726	40.12141	40.14936	39.72414	38.6671	38.72626	38.60003	39.05512	40.68677	38.69179	39.10439	40.19991	40.0275	40.6877	40.15468	39.09803	39.05732	39.08657	39.05201	39.3742	38.69462	40.21225	38.66325	40.13785	38.78037	40.24983	39.25515	40.14002	38.81756	38.61135	38.76962	38.69373	38.67844	39.36955	39.03521
2022-06-16T14:00	39.73451	38.68959	38.60397	39.09954	39.32156	38.7457	39.32744	39.03297	39.54322	39.31953	39.11029	39.38954	39.0858	40.0156	40.12974	40.15768	39.73246	38.67544	38.73459	38.60836	39.06343	40.69521	38.70013	39.11269	40.20833	40.03582	40.69614	40.16311	39.10633	39.06562	39.09487	39.06031	39.38254	38.70296	40.22074	38.67159	40.14617	38.78871	40.25833	39.26359	40.14847	38.8259	38.61968	38.77796	38.70207	38.68678	39.3779	39.04351
2022-06-16T15:00	39.74127	38.69635	38.61073	39.1062	39.32833	38.75247	39.33422	39.03964	39.54994	39.3263	39.11694	39.39625	39.0927	40.0221	40.13618	40.16412	39.73895	38.6822	38.74136	38.61512	39.07008	40.70181	38.70689	39.11935	40.21489	40.04231	40.70274	40.16967	39.11298	39.07228	39.10153	39.06697	39.38925	38.70972	40.22735	38.67834	40.1526	38.79548	40.26495	39.27062	40.15503	38.83267	38.62644	38.78473	38.70883	38.69354	39.38461	39.05017
2022-06-16T16:00	39.74319	38.69745	38.6131	39.1089	39.33167	38.75238	39.33767	39.04299	39.55378	39.32967	39.11948	39.40006	39.09272	40.02492	40.13874	40.16665	39.74171	38.68345	38.74142	38.61742	39.07313	40.70496	38.70745	39.12185	40.21783	40.04511	40.7059	40.17262	39.11548	39.07528	39.10423	39.06998	39.39307	38.7102	40.23045	38.67957	40.15513	38.79468	40.26809	39.27246	40.15801	38.83136	38.6285	38.7841	38.70938	38.69454	39.38843	39.0534
2022-06-16T17:00	39.72916	38.68218	38.59903	39.09448	39.32004	38.73632	39.32638	39.03089	39.54918	39.31812	39.10471	39.39496	39.079	40.01593	40.12851	40.15577	39.73141	38.66829	38.72543	38.60326	39.05968	40.70117	38.69179	39.10702	40.21314	40.03509	40.70214	40.16806	39.10063	39.06165	39.08981	39.05638	39.38812	38.69447	40.22678	38.66439	40.14424	38.77823	40.26455	39.26195	40.15363	38.81467	38.61407	38.76773	38.6937	38.67919	39.38354	39.04064
2022-06-16T18:00	39.70905	38.66107	38.57821	39.07173	39.30084	38.71505	39.30727	39.00873	39.53084	39.29893	39.08188	39.37613	39.06116	39.98873	40.09918	40.12616	39.70356	38.6472	38.70417	38.58242	39.03717	40.68094	38.67058	39.08416	40.19036	40.00742	40.68203	40.14565	39.07777	39.03909	39.06706	39.03382	39.36941	38.67325	40.20814	38.6433	40.11459	38.75689	40.24659	39.24762	40.13176	38.7933	38.59315	38.7464	38.6725	38.65806	39.36486	39.0183
2022-06-16T19:00	39.69433	38.6458	38.56292	39.05459	39.28654	38.69981	39.29301	38.99171	39.51536	39.28464	39.06472	39.36043	39.04875	39.96556	40.07428	40.10121	39.68033	38.63192	38.68893	38.56713	39.02006	40.65846	38.65531	39.067	40.16696	39.9842	40.65958	40.12232	39.0606	39.02197	39.04991	39.01671	39.35375	38.65798	40.18564	38.62801	40.08963	38.7417	40.22436	39.23797	40.10858	38.77815	38.57786	38.73119	38.65723	38.64278	39.34921	39.00124
2022-06-16T20:00	39.68988	38.64099	38.55842	39.04932	39.28278	38.69479	39.28932	38.9869	39.51233	39.28089	39.05938	39.35723	39.04508	39.95837	40.06616	40.09296	39.67302	38.62714	38.68393	38.56261	39.01499	40.65263	38.65039	39.06165	40.16072	39.97681	40.65377	40.11618	39.05524	39.01686	39.04464	39.0116	39.3506	38.65305	40.18006	38.62323	40.08137	38.73657	40.21888	39.23601	40.10256	38.77296	38.57327	38.72609	38.65231	38.63795	39.34607	38.99629
2022-06-16T21:00	39.69151	38.64255	38.5602	39.05084	39.28479	38.69617	39.29137	38.98865	39.51446	39.28292	39.06085	39.35937	39.04687	39.95926	40.06678	40.09354	39.67395	38.62872	38.68533	38.56437	39.01661	40.65312	38.65187	39.06312	40.1613	39.97767	40.65427	40.11675	39.0567	39.01847	39.04616	39.01321	39.35274	38.65451	40.18051	38.62481	40.08196	38.73785	40.21933	39.23853	40.10313	38.77417	38.57499	38.72739	38.65379	38.63949	39.34821	38.99798
2022-06-16T22:00	39.69671	38.64783	38.56547	39.05589	39.29004	38.70146	39.29662	38.99369	39.51944	39.28817	39.0659	39.36437	39.05237	39.96367	40.07106	40.09782	39.67841	38.634	38.69062	38.56964	39.02166	40.65727	38.65715	39.06817	40.16552	39.98208	40.65842	40.12098	39.06175	39.02351	39.05121	39.01825	39.35773	38.6598	40.18469	38.63008	40.08624	38.74314	40.2235	39.24425	40.10736	38.77946	38.58026	38.73268	38.65907	38.64477	39.3532	39.00302
2022-06-16T23:00	39.70338	38.65458	38.5722	39.06248	39.29673	38.70823	39.3033	39.00026	39.52596	39.29486	39.0725	39.3709	39.05925	39.9699	40.07723	40.10399	39.68468	38.64075	38.69738	38.57637	39.02824	40.66335	38.66391	39.07476	40.17166	39.98831	40.6645	40.12713	39.06835	39.0301	39.0578	39.02484	39.36426	38.66655	40.19082	38.63683	40.09241	38.74992	40.22962	39.25123	40.11351	38.78625	38.58699	38.73945	38.66582	38.65152	39.35973	39.0096
2022-06-17T00:00	39.71035	38.6616	38.57921	39.0694	39.30371	38.71526	39.31028	39.00717	39.53283	39.30183	39.07942	39.37778	39.06637	39.97657	40.08387	40.11062	39.69138	38.64777	38.70442	38.58339	39.03515	40.66993	38.67094	39.08168	40.1783	39.99498	40.67108	40.13377	39.07526	39.03701	39.06471	39.03175	39.37114	38.67358	40.19746	38.64385	40.09904	38.75696	40.23626	39.25842	40.12015	38.79329	38.59401	38.7465	38.67286	38.65854	39.36661	39.01651
2022-06-17T01:00	39.71705	38.66835	38.58593	39.07603	39.31039	38.72204	39.31696	39.01377	39.53934	39.30851	39.08605	39.3843	39.07322	39.98293	40.0902	40.11695	39.69777	38.65452	38.71119	38.59011	39.04177	40.67617	38.6777	39.08831	40.18458	40.00134	40.67731	40.14005	39.08189	39.04362	39.07134	39.03836	39.37766	38.68034	40.20372	38.65059	40.10537	38.76375	40.24251	39.26533	40.12643	38.80009	38.60073	38.75328	38.67962	38.66529	39.37313	39.02312
2022-06-17T02:00	39.72368	38.67502	38.59255	39.08254	39.31697	38.72875	39.32353	39.02023	39.54566	39.31509	39.09257	39.39063	39.08004	39.98909	40.09633	40.12309	39.70396	38.66118	38.7179	38.59673	39.04826	40.68212	38.68439	39.09483	40.19057	40.00752	40.68327	40.14604	39.08842	39.05012	39.07785	39.04485	39.38399	38.68703	40.20964	38.65726	40.1115	38.77049	40.24843	39.27219	40.13241	38.80685	38.60736	38.76001	38.68631	38.67196	39.37945	39.02959
2022-06-17T03:00	39.73024	38.68162	38.5991	39.08901	39.32349	38.73538	39.33004	39.02666	39.55198	39.32161	39.09904	39.39696	39.08676	39.99528	40.10249	40.12926	39.71017	38.66777	38.72452	38.60329	39.05471	40.68817	38.691	39.10131	40.19665	40.01372	40.68931	40.15211	39.09489	39.05657	39.08432	39.0513	39.39032	38.69365	40.21567	38.66385	40.11768	38.77714	40.25446	39.27895	40.13848	38.81352	38.61393	38.76666	38.69292	38.67856	39.38578	39.03603
2022-06-17T04:00	39.73747	38.68887	38.60639	39.09631	39.33077	38.74262	39.33733	39.03399	39.55939	39.32889	39.10633	39.40437	39.09398	40.00277	40.11	40.13675	39.71765	38.67503	38.73176	38.61057	39.06202	40.69583	38.69825	39.1086	40.20432	40.02118	40.69698	40.15979	39.10218	39.06388	39.09162	39.05861	39.39773	38.70089	40.22345	38.67111	40.12517	38.78436	40.26224	39.28618	40.14617	38.82073	38.6212	38.77389	38.70016	38.68581	39.39319	39.04335
2022-06-17T05:00	39.74409	38.69552	38.61307	39.10299	39.33743	38.74925	39.34399	39.04071	39.56618	39.33556	39.11301	39.41116	39.10058	40.00973	40.11699	40.14372	39.72459	38.68168	38.7384	38.61725	39.06872	40.70298	38.70489	39.11528	40.21147	40.02811	40.70412	40.16696	39.10885	39.07057	39.0983	39.06531	39.40452	38.70753	40.2307	38.67776	40.13213	38.79098	40.2695	39.29279	40.15335	38.82734	38.62787	38.78051	38.7068	38.69246	39.39998	39.05006
2022-06-17T06:00	39.74982	38.7013	38.61884	39.10871	39.34317	38.75503	39.34973	39.04643	39.57188	39.3413	39.11874	39.41687	39.10639	40.0155	40.12278	40.1495	39.73036	38.68746	38.74418	38.62302	39.07444	40.70879	38.71067	39.121	40.2173	40.03387	40.70994	40.17279	39.11458	39.07629	39.10402	39.07103	39.41023	38.71331	40.23657	38.68353	40.13791	38.79676	40.27537	39.29862	40.15919	38.83313	38.63364	38.78629	38.71258	38.69824	39.40569	39.05578
2022-06-17T07:00	39.75563	38.70715	38.62466	39.11447	39.34896	38.7609	39.35552	39.05216	39.57754	39.34708	39.12449	39.42254	39.11233	40.02109	40.12835	40.15507	39.73596	38.6933	38.75004	38.62884	39.08018	40.7143	38.71652	39.12676	40.22283	40.03946	40.71545	40.17833	39.12033	39.08204	39.10977	39.07677	39.41589	38.71917	40.24208	38.68938	40.14349	38.80265	40.28088	39.30459	40.16472	38.83903	38.63947	38.79217	38.71844	38.70409	39.41135	39.06151
2022-06-17T08:00	39.76145	38.71299	38.63046	39.1202	39.35474	38.76679	39.36129	39.05785	39.58313	39.35286	39.13023	39.42814	39.1183	40.02657	40.1338	40.16053	39.74146	38.69914	38.75592	38.63465	39.08589	40.71966	38.72239	39.13249	40.2282	40.04495	40.72081	40.1837	39.12607	39.08775	39.1155	39.08248	39.42149	38.72503	40.24742	38.69522	40.14894	38.80855	40.28622	39.3106	40.17009	38.84494	38.64529	38.79807	38.7243	38.70993	39.41695	39.06721
2022-06-17T09:00	39.76741	38.71898	38.63642	39.12608	39.36067	38.77281	39.36721	39.0637	39.5889	39.35879	39.13612	39.43391	39.12439	40.03222	40.13943	40.16617	39.74713	38.70513	38.76194	38.6406	39.09176	40.72521	38.72839	39.13839	40.23377	40.05061	40.72636	40.18926	39.13196	39.09362	39.12139	39.08835	39.42727	38.73104	40.25296	38.7012	40.15458	38.81459	40.29176	39.31672	40.17565	38.85099	38.65125	38.8041	38.73031	38.71592	39.42272	39.07307
2022-06-17T10:00	39.77343	38.72502	38.64241	39.132	39.36664	38.77888	39.37317	39.06958	39.59468	39.36476	39.14205	39.4397	39.13056	40.03787	40.14506	40.1718	39.75279	38.71116	38.76801	38.6466	39.09766	40.73073	38.73444	39.14431	40.23931	40.05627	40.73188	40.1948	39.13789	39.09953	39.12731	39.09426	39.43305	38.73709	40.25846	38.70724	40.16021	38.82069	40.29725	39.32293	40.18118	38.85711	38.65725	38.8102	38.73636	38.72197	39.4285	39.07896
